tweet-id,timestamp,text,app_name,comment,bug_report
1121549265254473729,2019-04-25 22:59:16,"@amazon how come amazon can accuse their clients of lying. I been more than 3 hours with customer Service wanting to recover my 87 books missing on my IOS kindle app. Now after 1hr 12 min I still trying to resolve my issue. No one want to help. Shame Amazon. But, never give up.",amazon,"['come', 'amazon', 'accuse', 'client', 'lie', 'be', 'hour', 'customer_service', 'want', 'recover', 'book', 'miss', 'io', 'kindle', 'app', 'still', 'try', 'resolve', 'issue', 'want', 'help', 'shame', 'amazon', 'never', 'give']",1
1121241829314371584,2019-04-25 02:37:38,@amazon WTF is going on with the App?! Product reviews are completely nonrelated to the actual product. I though this was just a glitch but it’s happening in the website and in my phone app. What a pain.,amazon,"['wtf', 'be', 'go', 'app', 'product', 'review', 'completely', 'nonrelate', 'actual', 'product', 'glitch', 'happen', 'website', 'phone', 'app', 'pain']",1
1119103055503314949,2019-04-19 04:58:55,@amazon there are some great reading lists on here but they tend to link   so don’t open the UK app making it frustrating to add books to my wish list (extra step). Any chance   links can deep link to UK app if US not installed?,amazon,"['great', 'reading', 'list', 'tend', 'link', 'open', 'uk', 'app', 'make', 'frustrating', 'add', 'book', 'wish', 'list', 'extra', 'step', 'chance', 'link', 'deep', 'link', 'uk', 'app', 'not', 'instal']",1
1120706717988220931,2019-04-23 15:11:17,"@amazon the app PrimeVideo not working in my cellphone, how I can fix it? I’m in Australia. Regards",amazon,"['app', 'primevideo', 'not', 'work', 'cellphone', 'fix', 'australia', 'regard']",1
1119421139976183808,2019-04-20 02:02:52,"@amazon @SouqKSA 
something going wrong with your souq app. I can't login.
Vareficaion code sent to my email and cant login, i tried to reset pass and again cant login with new pass.
I tried by web browser and the same issue.",amazon,"['something', 'go', 'wrong', 'souq', 'app', 'can', 'not', 'login', 'vareficaion', 'code', 'send', 'email', 'can', 'not', 'login', 'try', 'reset', 'pass', 'can', 'not', 'login', 'new', 'pass', 'try', 'web', 'browser', 'issue']",1
1118227922211368960,2019-04-16 19:01:26,@amazon what’s up with this email? I was transferred to some bank after requesting a Call from Amazon for a problem with my order and then received this email from you guys. After I was transferred. I requested the call through your app. This is a very scammy looking email. Lmao pic.twitter.com/564Fo7lloW,amazon,"['email', 'transfer', 'bank', 'request', 'call', 'amazon', 'problem', 'order', 'receive', 'email', 'guy', 'transfer', 'request', 'call', 'app', 'be', 'scammy', 'look', 'email', 'lmao', 'pic_twitter', 'com', 'llow']",1
1129630235429937153,2019-05-18 06:10:10,"@amazon I quit! I've been trying to buy a Nintendo switch through your website and app however it gets cancelled every time. I'm using my wife's credit card. I don't know what should I do to get my Nintendo switch, I already contacted support with no luck. Same issue still there",amazon,"['quit', 'have', 'be', 'try', 'buy', 'nintendo', 'switch', 'website', 'app', 'however', 'get', 'cancel', 'time', 'be', 'use', 'wifes', 'credit', 'card', 'do', 'not', 'know', 'do', 'get', 'nintendo', 'switch', 'already', 'contact', 'support', 'luck', 'issue', 'still']",1
1129313867505520641,2019-05-17 09:13:02,"@amazon I have ordered an item from your app on 10 May 2019. The item has yet to be shipped. I thought I would cancel this order because of the delay in shipment. Yet, the app has some issue in getting my order canceled. Please help regarding this matter. pic.twitter.com/MF4xhjriLp",amazon,"['have', 'order', 'item', 'app', 'may', 'item', 'yet', 'ship', 'thought', 'would', 'cancel', 'order', 'delay', 'shipment', 'app', 'issue', 'get', 'order', 'cancel', 'help', 'regard', 'matter', 'pic_twitter', 'com']",1
1129235126154682370,2019-05-17 04:00:08,@amazon stop sending emails or app notification middle of night u know my timezone why send me a rating req @ midnight n upset my sleep when u know u can automate the same thing for noon without a hassle. Please fix,amazon,"['stop', 'send', 'email', 'app', 'notification', 'middle', 'night', 'know', 'timezone', 'send', 'rating', 'req', 'midnight', 'upset', 'sleep', 'know', 'automate', 'thing', 'noon', 'hassle', 'fix']",1
1131099521650495488,2019-05-22 07:28:35,@amazon @awscloud @AmazonHelp Have products issue with there content available on ur. App and what is been delivered to. Mee pic.twitter.com/pFQugN4MQA,amazon,"['have', 'product', 'issue', 'content', 'available', 'app', 'be', 'be', 'deliver', 'mee', 'pic_twitter', 'com', 'pfqugn', 'mqa']",1
1125903180213227520,2019-05-07 23:20:11,"why there are no arabic language espeacially in amazon ksa ? 
we face problem to buy because diffecult procedures to buy 
why not like other easy app ?",amazon,"['arabic', 'language', 'espeacially', 'amazon', 'ksa', 'face', 'problem', 'buy', 'diffecult', 'procedure', 'buy', 'not', 'easy', 'app']",1
1127743840981381120,2019-05-13 01:14:18,@amazon @awscloud @amazonappstore Why amazon application again and again errors not open properly very bad application pic.twitter.com/Sdmqgd5Uvu,amazon,"['amazon', 'application', 'error', 'not', 'open', 'properly', 'bad', 'application', 'pic_twitter', 'com', 'sdmqgd', 'uvu']",1
1130686325768638465,2019-05-21 04:06:41,Are these business opportunities open to current experienced drivers? and if so.  What steps Amazon IT team is taking to fix the Flex App so routes flow logically to reduce driving time and gas expenses.,amazon,"['business', 'opportunity', 'open', 'current', 'experienced', 'driver', 'step', 'amazon', 'team', 'be', 'take', 'fix', 'flex', 'app', 'route', 'flow', 'logically', 'reduce', 'drive', 'time', 'gas', 'expense']",1
1126721740736876545,2019-05-10 05:32:51,"@amazon Could you please help me with an issue.
If order show's delivered on your application but not received by owner then what will be the further escalation matrix?",amazon,"['could', 'please', 'help', 'issue', 'order', 'show', 'deliver', 'application', 'not', 'receive', 'owner', 'escalation', 'matrix']",1
1131900512922681346,2019-05-24 12:31:26,@Amazon I enable math skills from my Alexa app and it still won’t work on my kids amazon echo.  Having the same issue with other skills.  What am I doing wrong?,amazon,"['enable', 'math', 'skill', 'alexa', 'app', 'still', 'work', 'kid', 'amazon', 'echo', 'have', 'issue', 'skill', 'do', 'wrong']",1
