tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
1104894056998555648,2019-03-10 23:57:25,i have had a problem with my account for over a year now i sent you guy a message but i have recieved no help,facebook,"['have', 'problem', 'account', 'year', 'send', 'guy', 'message', 'have', 'recieve', 'help']",1,"[0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.038707880813143976, 0.02506265664160401, 0.02506265664160401, 0.028961292119186858, 0.02506265664160401, 0.0406571985519354, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.036758563074352546, 0.02506265664160401, 0.036758563074352546, 0.03091060985797828, 0.02506265664160401, 0.04845446950710108, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.027011974380395435, 0.02506265664160401, 0.038707880813143976, 0.044555834029518245]"
1104850072309780480,2019-03-10 21:02:39,refuse to fix issue regarding personal and false attack aimed at my business page irrelevant to my company and damaging i smell a lawsuit coming get your business model right and fix the damage that is incurring or be sued conservativehate,facebook,"['refuse', 'fix', 'issue', 'regard', 'personal', 'false', 'attack', 'aim', 'business_page', 'irrelevant', 'company', 'damage', 'smell', 'lawsuit', 'come', 'get', 'business', 'model', 'right', 'fix', 'damage', 's', 'incur', 'sue']",1,"[0.03264028616141293, 0.020120724346076462, 0.020120724346076462, 0.026380505253744694, 0.020120724346076462, 0.020120724346076462, 0.023250614799910578, 0.023250614799910578, 0.020120724346076462, 0.020120724346076462, 0.03420523138832999, 0.020120724346076462, 0.12340710932260229, 0.020120724346076462, 0.020120724346076462, 0.023250614799910575, 0.020120724346076462, 0.020120724346076462, 0.07802369774200762, 0.03264028616141293, 0.04828973843058352, 0.020120724346076462, 0.024815560026827638, 0.02168566957299352, 0.020120724346076462, 0.020120724346076462, 0.04985468365750058, 0.020120724346076462, 0.03577017661524704, 0.020120724346076462, 0.020120724346076462, 0.020120724346076462, 0.020120724346076462, 0.020120724346076462, 0.020120724346076462]"
1104835890373779456,2019-03-10 20:06:17,you are lucky nathan facebok reply you i will lot of time try to open my disabled my account but not open my facebok old and friend all over world so bad for me how to find my old friend,facebook,"['lucky', 'nathan', 'facebook', 'reply', 'lot', 'time', 'try', 'open', 'disabled', 'account', 'not', 'open', 'facebook', 'old', 'friend', 'world', 'sooo', 'bad', 'find', 'old', 'friend']",1,"[0.02164502164502164, 0.06036556036556037, 0.02164502164502164, 0.02164502164502164, 0.04353054353054353, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.038480038480038475, 0.03511303511303511, 0.05194805194805196, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.02164502164502164, 0.026695526695526692, 0.02164502164502164, 0.06541606541606541, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.05868205868205869, 0.02164502164502164, 0.023328523328523323, 0.05363155363155364]"
1104812999267807232,2019-03-10 18:35:20,you keep banning me for selling guci i do not get it is it because i amblack i can not afford guci because all of my piece are authentic i have my receipt and everything be nice if you can unban me from marketplace i have sold too many people and not one bad customer review,facebook,"['keep', 'ban', 'sell', 'gucci', 'do', 'not', 'get', 'be', 'be', 'black', 'can', 'not', 'afford', 'gucci', 'piece', 'authentic', 'have', 'receipt', 'everything', 'nice', 'unban', 'marketplace', 'sell', 'many', 'ppl', 'not', 'bad', 'customer', 'review']",1,"[0.02264239028944911, 0.02264239028944911, 0.021008403361344536, 0.025910364145658265, 0.03898225957049486, 0.061858076563958926, 0.027544351073762834, 0.04061624649859944, 0.021008403361344536, 0.03244631185807656, 0.03244631185807656, 0.04878618113912232, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.021008403361344536, 0.024276377217553685, 0.061858076563958926, 0.021008403361344536, 0.02264239028944911, 0.021008403361344536, 0.02427637721755369, 0.022642390289449112, 0.022642390289449112, 0.03571428571428571, 0.022642390289449112, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.021008403361344536, 0.02427637721755369, 0.029178338001867418, 0.021008403361344536, 0.03571428571428571, 0.04551820728291316]"
1104809297895215104,2019-03-10 18:20:37,dear team a pic was clicked in error and i am blocked from sending message please guide,facebook,"['dear', 'team', 'pic', 'click', 'error', 'block', 'send', 'message', 'guide', 'pic_twitter', 'com', 'val', 'pxtt']",1,"[0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.04116222760290557, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.031746031746031744, 0.024213075060532687, 0.024213075060532687, 0.10330912025827281, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.04116222760290557, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.024213075060532687]"
1104799570188353537,2019-03-10 17:41:58,why can not i get into my friend list please fix thank you,facebook,"['can', 'not', 'get', 'friend', 'list', 'fix', 'thank']",1,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.034685479129923556, 0.026455026455026443, 0.026455026455026443, 0.030570252792475, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.06143445032333921, 0.032627865961199286, 0.026455026455026443, 0.026455026455026443]"
1104777133677834242,2019-03-10 16:12:49,my grandma has a problem with facebok and its making it unusable other people have the problem too and no one seems to be able to solve it please help,facebook,"['grandma', 'problem', 'facebook', 'make', 'unusable', 'people', 'have', 'problem', 'seem', 'able', 'solve', 'help']",1,"[0.02463054187192117, 0.04187192118226599, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.04378762999452653, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.05336617405582921, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.0265462506841817, 0.02463054187192117, 0.07060755336617404, 0.02463054187192117, 0.02463054187192117, 0.03037766830870277, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.03804050355774492, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.02463054187192117, 0.030377668308702775, 0.02463054187192117]"
1104771743246413824,2019-03-10 15:51:23,i complained about problem in my profile but i did not get any mail or reply solve my issue soon will be waiting for your reply,facebook,"['complain', 'problem', 'profile', 'do', 'not', 'get', 'mail', 'reply', 'solve', 'issue', 'soon', 'wait', 'reply']",1,"[0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.029365079365079372, 0.023809523809523815, 0.023809523809523815, 0.027513227513227514, 0.023809523809523815, 0.025661375661375663, 0.025661375661375666, 0.025661375661375663, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.040476190476190485, 0.023809523809523815, 0.023809523809523815, 0.06825396825396828, 0.06825396825396828, 0.023809523809523815, 0.047883597883597896, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.040476190476190485, 0.027513227513227517, 0.023809523809523815, 0.025661375661375663]"
1104717890907979776,2019-03-10 12:17:24,is everyone having trouble logging into aps using facebok or is it just me,facebook,"['be', 'everyone', 'having_trouble', 'log', 'app', 'use', 'facebook', 'be']",1,"[0.02645502645502644, 0.04497354497354496, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03880070546737212, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03262786596119928, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.061434450323339204, 0.028512639623750717]"
1104660170821459970,2019-03-10 08:28:02,the error i get when i try to post in a group i know i have permission to post facebok,facebook,"['error', 'get', 'try', 'post', 'group', 'know', 'have', 'permission', 'post', 'jed']",1,"[0.02506265664160402, 0.042606516290726835, 0.02506265664160402, 0.030910609857978288, 0.02506265664160402, 0.02506265664160402, 0.03285992759676972, 0.042606516290726835, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.02896129211918687, 0.03675856307435257, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.03675856307435257, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395445, 0.02506265664160402, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02896129211918687, 0.02506265664160402, 0.046505151768309674, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402]"
