index,tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
0,1119026570264498177,2019-04-18 23:54:59,hi i got an error with whatsap i was removed from all group and did not receive any past message after i updated it who can i ask for a solution,whatsapp,"['get', 'error', 'whatsapp', 'remove', 'group', 'do', 'not', 'receive', 'past', 'message', 'update', 'ask', 'solution']",1,"[0.028735632183908035, 0.04597701149425287, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.0421455938697318, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04597701149425287, 0.03065134099616857, 0.04022988505747126, 0.028735632183908035, 0.030651340996168574, 0.028735632183908035, 0.03065134099616857, 0.028735632183908035, 0.06130268199233715, 0.028735632183908035, 0.04597701149425287, 0.028735632183908035, 0.04597701149425287, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.03256704980842911, 0.03065134099616857]"
1,1119019233441210370,2019-04-18 23:25:50,hi i have problem with changing my numberi want to change my number but the problem i amout side my countryand my old number isnt work herewhat should i doi can not receive any text code massage,whatsapp,"['have', 'problem', 'change', 'number', 'want', 'change', 'number', 'problem', 'be', 'side', 'country', 'old', 'number', 'be', 'not', 'work', 'do', 'can', 'not', 'receive', 'text', 'code', 'massage']",1,"[0.04273504273504273, 0.025641025641025626, 0.025641025641025626, 0.037606837606837605, 0.05811965811965811, 0.029059829059829047, 0.05811965811965811, 0.05811965811965811, 0.025641025641025626, 0.025641025641025626, 0.0376068376068376, 0.025641025641025626, 0.04102564102564102, 0.025641025641025626, 0.0564102564102564, 0.025641025641025626, 0.0376068376068376, 0.03931623931623931, 0.025641025641025626, 0.04102564102564102, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.025641025641025626, 0.027350427350427337]"
2,1118991549143179264,2019-04-18 21:35:49,please help i have an issue with my phone and lost all my conversation picture video even the one backed up,whatsapp,"['help', 'have', 'issue', 'phone', 'lose', 'conversation', 'picture', 'video', 'even', 'back']",1,"[0.04678362573099419, 0.060428849902534165, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.040935672514619915, 0.029239766081871357, 0.03703703703703706, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.04678362573099419, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.05653021442495131, 0.029239766081871357, 0.029239766081871357, 0.029239766081871357, 0.03898635477582849]"
3,1118955020958019589,2019-04-18 19:10:40,hi i got a voice message in whatsap from my friend on april th threatening that will kill me and using bad word i immediately reported and blocked that number later i could not find that voice message now i want to file a police case against this please help,whatsapp,"['get', 'voice', 'message', 'whatsapp', 'friend', 'april', 'threaten', 'kill', 'use', 'bad', 'word', 'immediately', 'report', 'block', 'number', 'later', 'could', 'not', 'find', 'voice', 'message', 'wanna', 'file', 'police', 'case', 'help']",1,"[0.02415458937198067, 0.02415458937198067, 0.02415458937198067, 0.03864734299516909, 0.02415458937198067, 0.02415458937198067, 0.06763285024154587, 0.02415458937198067, 0.025764895330112714, 0.03542673107890499, 0.02415458937198067, 0.0499194847020934, 0.03542673107890499, 0.02415458937198067, 0.02415458937198067, 0.04186795491143317, 0.03864734299516909, 0.061191626409017694, 0.05152979066022544, 0.03220611916264089, 0.02415458937198067, 0.02415458937198067, 0.027375201288244756, 0.02415458937198067, 0.027375201288244756, 0.02415458937198067, 0.040257648953301126, 0.035426731078905, 0.02415458937198067, 0.05314009661835749]"
4,1118903727803523072,2019-04-18 15:46:51,there is a bug going on rn with the camera that a blue filter go over the picture i thought it was my phone but my mom has the same issue i have a poco f she has a oneplus,whatsapp,"['there', 's', 'bug', 'go', 'rn', 'camera', 'blue', 'filter', 'go', 'picture', 'think', 'phone', 'mom', 'issue', 'have', 'poco', 'oneplus']",1,"[0.04189435336976322, 0.029143897996357016, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.029143897996357016, 0.03278688524590165, 0.02914389799635702, 0.0273224043715847, 0.0273224043715847, 0.04189435336976323, 0.04371584699453554, 0.02914389799635702, 0.04189435336976323, 0.038251366120218594, 0.060109289617486364, 0.03825136612021858, 0.03096539162112933, 0.0273224043715847, 0.0273224043715847, 0.04371584699453554, 0.0273224043715847, 0.029143897996357016, 0.029143897996357016, 0.056466302367941736, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847, 0.0273224043715847]"
5,1118894705167818753,2019-04-18 15:11:00,ayuda porfavor mi cuenta est suspendida aydemen a recuperarla o sabiendo cuantos da estar suspendida porfavor enserio la necesito para mi trabajo aydemen se que hice mal pero enserio fue un error iphone ecuador vctor xavier mera zambrano,whatsapp,"['ayuda', 'porfavor', 'cuenta', 'esta', 'suspendida', 'ayudeman', 'recuperarla', 'sabiendo', 'cuanto', 'dia', 'suspendida', 'porfavor', 'necesito', 'para', 'mi', 'trabajo', 'ayudeman', 'hice', 'mal', 'pero', 'enserio', 'error', 'iphone', 'ecuador', 'victor', 'xavier', 'mera', 'zambrano']",1,"[0.055555555555555546, 0.02136752136752136, 0.022792022792022786, 0.024216524216524215, 0.041310541310541314, 0.03418803418803419, 0.02136752136752136, 0.022792022792022786, 0.024216524216524215, 0.03133903133903135, 0.03561253561253562, 0.08119658119658117, 0.03418803418803419, 0.07834757834757833, 0.045584045584045586, 0.024216524216524215, 0.022792022792022786, 0.02136752136752136, 0.03133903133903135, 0.022792022792022786, 0.024216524216524215, 0.02136752136752136, 0.022792022792022786, 0.03276353276353278, 0.02136752136752136, 0.025641025641025644, 0.0527065527065527, 0.028490028490028487, 0.03133903133903135, 0.042735042735042736]"
6,1118865168438562816,2019-04-18 13:13:38,my camery is broken how do i connect to whatsap web instead,whatsapp,"['camery', 'be', 'break', 'do', 'connect', 'whatsapp_web', 'instead']",1,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04732510288065843, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.034979423868312744, 0.06584362139917695, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]"
7,1118770063304216576,2019-04-18 06:55:43,hello i am trying to connect to whatsap had network issue i need the verification code but i think because of so many attempt and hanging i now have to wait hour and the call me back doe not seem to workplease assist,whatsapp,"['try', 'connect', 'whatsapp', 'network', 'issue', 'need', 'verification_code', 'think', 'many', 'attempt', 'hang', 'have', 'wait', 'hour', 'call', 'back', 'do', 'not', 'seem', 'work', 'assist']",1,"[0.042328042328042347, 0.026455026455026457, 0.03880070546737215, 0.033509700176366855, 0.07407407407407408, 0.03174603174603176, 0.054673721340388025, 0.026455026455026457, 0.026455026455026457, 0.026455026455026457, 0.03350970017636685, 0.035273368606701945, 0.026455026455026457, 0.026455026455026457, 0.026455026455026457, 0.028218694885361554, 0.026455026455026457, 0.026455026455026457, 0.028218694885361554, 0.026455026455026457, 0.028218694885361554, 0.05643738977072313, 0.026455026455026457, 0.026455026455026457, 0.028218694885361554, 0.026455026455026457, 0.059964726631393316, 0.026455026455026457, 0.026455026455026457, 0.02998236331569665]"
8,1118735883119804416,2019-04-18 04:39:54,i am still having problem with photo or video when i open it the name of sender disapeare and contact number shown on it when i close it the name come back any one have a solution please,whatsapp,"['still', 'have', 'problem', 'photo', 'video', 'open', 'name', 'sender', 'disappeare', 'contact', 'number', 'show', 'close', 'name', 'come', 'back', 'have', 'solution']",1,"[0.026881720430107513, 0.04301075268817204, 0.026881720430107513, 0.04301075268817203, 0.026881720430107513, 0.07168458781362005, 0.04301075268817204, 0.026881720430107513, 0.026881720430107513, 0.030465949820788523, 0.026881720430107513, 0.026881720430107513, 0.02867383512544802, 0.026881720430107513, 0.04301075268817204, 0.026881720430107513, 0.026881720430107513, 0.035842293906810034, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.04121863799283154, 0.05197132616487455, 0.026881720430107513, 0.026881720430107513, 0.028673835125448018, 0.026881720430107513, 0.04301075268817204, 0.026881720430107513, 0.03942652329749104]"
9,1120450036742131720,2019-04-22 22:11:20,i have an issue in my account and i followed the step to help center followed by sending an email but till now i have no response so it would be nice if some one from help center contact me thank you,whatsapp,"['have', 'issue', 'account', 'follow', 'step', 'help_center', 'follow', 'send', 'email', 'have', 'response', 'would', 'nice', 'help_center', 'contact', 'thank']",1,"[0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.1254480286738351, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.03763440860215053, 0.030465949820788523, 0.026881720430107513, 0.026881720430107513, 0.032258064516129024, 0.032258064516129024, 0.026881720430107513, 0.026881720430107513, 0.032258064516129024, 0.026881720430107513, 0.07168458781362005, 0.04659498207885305, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513, 0.026881720430107513]"
10,1120345648237305856,2019-04-22 15:16:32,i sent a photo on to my friend she say she received other photo that i did not send and it is not the first time that happened to her with other people bug sortit,whatsapp,"['send', 'photo', 'friend', 'say', 'receive', 'photo', 'do', 'not', 'send', 'not', 'first', 'time', 'happen', 'people', 'bug', 'sortit']",1,"[0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.04553734061930785, 0.027322404371584702, 0.029143897996357013, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.03460837887067396, 0.027322404371584702, 0.027322404371584702, 0.04735883424408017, 0.04371584699453554, 0.027322404371584702, 0.03825136612021859, 0.06375227686703099, 0.060109289617486364, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.027322404371584702, 0.06375227686703099, 0.027322404371584702, 0.027322404371584702]"
11,1120237908831555584,2019-04-22 08:08:25,can not install in my redmi note can you fix it please thanks,whatsapp,"['can', 'not', 'install', 'redmi', 'note', 'fix', 'thank', 'pic_twitter', 'com', 'ach', 'npaldz']",1,"[0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04732510288065844, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419, 0.04938271604938272, 0.032921810699588466, 0.03086419753086419, 0.03086419753086419, 0.03086419753086419]"
12,1119958263045468160,2019-04-21 13:37:12,you should fix an issue whereby when you upload a video or song for example and you have to clip the part you want to update a status there is no lip sync the word and picture motion are not in sync,whatsapp,"['fix', 'issue', 'whereby', 'upload', 'video', 'song', 'example', 'have', 'clip', 'part', 'want', 'update', 'status', 'there', 's', 'lip', 'sync', 'word', 'picture', 'motion', 'not', 'sync']",1,"[0.042735042735042736, 0.039316239316239315, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.025641025641025633, 0.029059829059829054, 0.06666666666666665, 0.025641025641025633, 0.02735042735042734, 0.025641025641025633, 0.037606837606837605, 0.037606837606837605, 0.025641025641025633, 0.037606837606837605, 0.042735042735042736, 0.04444444444444445, 0.025641025641025633, 0.025641025641025633, 0.041025641025641026, 0.025641025641025633, 0.025641025641025633, 0.027350427350427343, 0.025641025641025633, 0.06495726495726495, 0.025641025641025633, 0.046153846153846156, 0.030769230769230764]"
13,1119836852968497153,2019-04-21 05:34:45,my whatsap is banned and i do not know the reason and how long it take and i am not getting reply on support please resolve the issue my contact is,whatsapp,"['whatsapp', 'be', 'ban', 'know', 'reason', 'long', 'take', 'not', 'get', 'reply', 'support', 'resolve', 'issue', 'contact', 'be']",1,"[0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.10734463276836154, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.03013182674199622, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.04519774011299434, 0.06214689265536723, 0.04519774011299434, 0.02824858757062146, 0.030131826741996222, 0.030131826741996222, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146, 0.02824858757062146]"
14,1119814164921241600,2019-04-21 04:04:36,is crashing on iphone se running io even after resinstaling and hard rebooting the phone is there a fix coming or do have any other trouble shooting in place proper testing before release would be idle,whatsapp,"['be', 'crash', 'iphone', 'run', 'io', 'even', 'resinstalle', 'hard', 'rebooting', 'phone', 'be', 'fix', 'come', 'do', 'have', 'trouble', 'shoot', 'place', 'proper', 'testing', 'release', 'would', 'idle']",1,"[0.02564102564102563, 0.027350427350427337, 0.02564102564102563, 0.02564102564102563, 0.032478632478632474, 0.027350427350427337, 0.02564102564102563, 0.052991452991452984, 0.02564102564102563, 0.02564102564102563, 0.07008547008547006, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.03931623931623931, 0.041025641025641026, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563, 0.03931623931623931, 0.02564102564102563, 0.06666666666666664, 0.02735042735042734, 0.056410256410256404, 0.058119658119658114, 0.02564102564102563, 0.02564102564102563, 0.02564102564102563]"
15,1122213121295171585,2019-04-27 18:57:12,android version of the application us icon instead of important word such a delete it is terribly unsuited for elderly smartphone user to understand let alone use my grandmother has been trying to delete her whatsap status and is frustrated materialdesign,whatsapp,"['android', 'version', 'app', 'use', 'icon', 'instead', 'important', 'word', 'delete', 'terribly', 'unsuited', 'elderly', 'smartphone', 'user', 'understand', 'let', 'alone', 'use', 'grandmother', 'be', 'try', 'delete', 'whatsapp', 'status', 'be', 'frustrated', 'materialdesign']",1,"[0.025764895330112714, 0.033816425120772944, 0.02415458937198067, 0.02415458937198067, 0.05314009661835749, 0.05314009661835749, 0.054750402576489526, 0.025764895330112714, 0.0499194847020934, 0.037037037037037035, 0.02415458937198067, 0.0289855072463768, 0.027375201288244756, 0.02415458937198067, 0.02415458937198067, 0.02415458937198067, 0.025764895330112714, 0.03864734299516909, 0.054750402576489526, 0.03542673107890499, 0.025764895330112714, 0.02415458937198067, 0.027375201288244756, 0.054750402576489526, 0.03220611916264089, 0.027375201288244756, 0.02415458937198067, 0.032206119162640906, 0.03864734299516909, 0.02415458937198067]"
16,1122212199106088960,2019-04-27 18:53:32,please fix that you have deleted a message to unsend message or keep those both option,whatsapp,"['fix', 'have', 'delete', 'message', 'unsend', 'message', 'keep', 'option']",1,"[0.02976190476190475, 0.037698412698412696, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.041666666666666664, 0.02976190476190475, 0.02976190476190475, 0.03968253968253967, 0.04761904761904762, 0.02976190476190475, 0.02976190476190475, 0.05357142857142856, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.04761904761904762, 0.02976190476190475, 0.04761904761904762, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]"
17,1122155772253573123,2019-04-27 15:09:19,what to type if the account is banned and nobody listens to your query and problem,whatsapp,"['type', 'account', 'be', 'ban', 'nobody', 'listen', 'query', 'problem']",1,"[0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.06746031746031746, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.03968253968253967, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03571428571428571, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03769841269841269, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03968253968253968, 0.02976190476190475, 0.02976190476190475]"
18,1122043315447222272,2019-04-27 07:42:27,got a p and the notification icon for message and missed call doe not appear on the lock screen any fix available,whatsapp,"['get', 'notification', 'icon', 'message', 'miss', 'call', 'do', 'not', 'appear', 'lock', 'screen', 'fix', 'available']",1,"[0.030131826741996225, 0.028248587570621462, 0.0583804143126177, 0.030131826741996225, 0.04331450094161959, 0.05273069679849341, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.03766478342749528, 0.030131826741996222, 0.028248587570621462, 0.028248587570621462, 0.04143126177024482, 0.048964218455743884, 0.028248587570621462, 0.03201506591337099, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.028248587570621462, 0.04143126177024483, 0.03954802259887005, 0.030131826741996222, 0.030131826741996222, 0.030131826741996225]"
19,1121990686184591360,2019-04-27 04:13:19,i think there should be an option of stream for video massage along with the download and play it may save time of user which is spent in deleting and also solve the storage problem,whatsapp,"['think', 'option', 'stream', 'video', 'massage', 'download', 'play', 'may', 'save', 'time', 'user', 'be', 'spend', 'deleting', 'also', 'solve', 'storage', 'problem']",1,"[0.026041666666666657, 0.07465277777777776, 0.036458333333333336, 0.026041666666666657, 0.04166666666666667, 0.02951388888888888, 0.026041666666666657, 0.026041666666666657, 0.026041666666666657, 0.050347222222222224, 0.026041666666666657, 0.026041666666666657, 0.026041666666666657, 0.026041666666666657, 0.057291666666666664, 0.031249999999999993, 0.026041666666666657, 0.038194444444444454, 0.026041666666666657, 0.026041666666666657, 0.04166666666666667, 0.026041666666666657, 0.04687500000000001, 0.02951388888888888, 0.026041666666666657, 0.02777777777777777, 0.02777777777777777, 0.04340277777777778, 0.026041666666666657, 0.03298611111111111]"
20,1115764548689068032,2019-04-09 23:52:52,whatsap is not working after i install the update on my iphone please let u know if it is a crash or the application is not compatible anymore with the device,whatsapp,"['whatsapp', 'isnt_work', 'install', 'update', 'iphone', 'know', 'crash', 'app', 'be', 'not', 'compatible', 'device']",1,"[0.02824858757062145, 0.02824858757062145, 0.03201506591337099, 0.02824858757062145, 0.058380414312617694, 0.03013182674199622, 0.050847457627118633, 0.02824858757062145, 0.030131826741996215, 0.02824858757062145, 0.07344632768361578, 0.02824858757062145, 0.02824858757062145, 0.039548022598870046, 0.02824858757062145, 0.02824858757062145, 0.02824858757062145, 0.02824858757062145, 0.03578154425612052, 0.02824858757062145, 0.03013182674199622, 0.02824858757062145, 0.03766478342749528, 0.02824858757062145, 0.03766478342749528, 0.02824858757062145, 0.03013182674199622, 0.02824858757062145, 0.03389830508474575, 0.02824858757062145]"
21,1115736973422006273,2019-04-09 22:03:18,please fix crash on iphone,whatsapp,"['pleaseeee', 'fix', 'crash', 'iphone']",1,"[0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.06918238993710693, 0.031446540880503145, 0.031446540880503145, 0.03563941299790357, 0.031446540880503145, 0.031446540880503145, 0.04612159329140463, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145]"
