tweet-id,timestamp,text,app_name,comment,bug_report
1094683555706388483,2019-02-10 19:44:32,"@facebook your recent iOS update has broken emojis as group chat names, pls fix. I don’t want burnt pizza pic.twitter.com/afF9bML8KT",facebook,"['recent', 'io', 'update', 'break', 'emojis', 'group_chat', 'name', 'pls', 'fix', 'want', 'burn', 'pizza', 'pic_twitter', 'com', 'aff', 'bml', 'kt']",1
1094669881025323008,2019-02-10 18:50:12,@facebook why did you suspend my account without notifying me? I believe there's a technical error.,facebook,"['do', 'suspend', 'account', 'notify', 'believe', 'there', 's', 'technical', 'error']",1
1094667969349734400,2019-02-10 18:42:36,@facebook iPhone FB app no longer getting message notifications...I’m sure you know but any idea of the ETA on the fix?,facebook,"['iphone', 'fb', 'app', 'longer', 'get', 'message', 'notification', 'sure', 'know', 'idea', 'eta', 'fix']",1
1094645903862964224,2019-02-10 17:14:55,"@facebook fix your damn algorithm to make my most recent feed actually most recent, in chronological order. So sick of seeing the same shit repeated in my feed. Please fix it been reported for over a year. FIX THIS!!!!!!!!!!!!!!!",facebook,"['fix', 'damn', 'algorithm', 'make', 'recent', 'feed', 'actually', 'recent', 'chronological_order', 'sick', 'see', 'shit', 'repeat', 'feed', 'fix', 'be', 'report', 'year', 'fix']",1
1094597980018143232,2019-02-10 14:04:29,Is there no one from @facebook who can help me please? All my posts from October and some from January have disappeared from my Timeline. Will they come back? I have reported this problem but I haven't got any help.,facebook,"['be', 'help', 'please', 'post', 'october', 'january', 'have', 'disappear', 'timeline', 'come', 'back', 'have', 'report', 'problem', 'have', 'not', 'get', 'help']",1
1094581121080274944,2019-02-10 12:57:30,@facebook Since yesterday I can't link to my Wordpress blog posts on FB. Frustrating.,facebook,"['yesterday', 'can', 'not', 'link', 'wordpress', 'blog', 'post', 'fb', 'frustrating']",1
1094553950311743488,2019-02-10 11:09:32,"@facebook hey Facebook I think there is a defect in your code. Someone didn't test it properly. PFB Screenshot , updated 4 hrs back but it's showing as yesterday as per IST timings.  Feel free to Approach me for code debugging and fixing. pic.twitter.com/VksBcdrzwm",facebook,"['facebook', 'think', 'be', 'defect', 'code', 'someone', 'do', 'not', 'test', 'properly', 'pfb', 'screenshot', 'update', 'hrs', 'back', 'show', 'yesterday', 'ist', 'timing', 'feel_free', 'approach', 'code', 'debug', 'fix', 'pic_twitter', 'com', 'vksbcdrzwm']",1
1094552445785657346,2019-02-10 11:03:33,"@facebook this is pretty much all I've been getting for the last few days, fix it! pic.twitter.com/fZn1azoVb1",facebook,"['be', 'pretty', 'much', 'have', 'be', 'get', 'last', 'day', 'fix', 'pic_twitter', 'com', 'fzn', 'azovb']",1
1094526399615025153,2019-02-10 09:20:03,Hello you did block my account with no reasons at all and I feel bad about it.,facebook,"['do', 'block', 'account', 'reason', 'feel', 'bad']",1
1094516473958141952,2019-02-10 08:40:37,@facebook  please contact me immediately regarding a bulking issue causing severe distress to someone.,facebook,"['contact', 'immediately', 'regard', 'bulking', 'issue', 'cause', 'severe', 'distress', 'someone']",1
1094499818888720385,2019-02-10 07:34:26,"@facebook I logged out and have a two step process and I’m not getting text messages for code to login. 

Is there an issue?",facebook,"['log', 'have', 'process', 'not', 'get', 'text', 'message', 'code', 'login', 'be', 'issue']",1
1094493414823993349,2019-02-10 07:08:59,"@facebook hey Facebook, will you remove the bloody Tik tok ads as you CANNOT REMOVE THEM, HIDE THEM, OR EVEN REPORT THEM. IF YOU TRY THEY FREEZE THE APP. FUCKING DO SOMETHING OR I UNINSTALL.",facebook,"['facebook', 'remove', 'bloody', 'tik', 'tok', 'ad', 'can', 'not', 'remove', 'hide', 'even', 'report', 'try', 'freeze', 'app', 'fuck', 'do', 'something', 'uninstall']",1
1094387700986204162,2019-02-10 00:08:55,"@facebook.. You do know that it's possible to provide ""Update Information"" when you push out new updates!? Right..?
As of now, I'm not sure why I even need to update. Is it a bug fix?, is it a highly needed security patch? This is NOT the first time! In fact this is every time.. pic.twitter.com/UvaxvF2A0s",facebook,"['do', 'know', 'possible', 'provide', 'update', 'information', 'push', 'new', 'update', 'right', 'be', 'not', 'sure', 'even', 'need', 'update', 'be', 'bug', 'fix', 'be', 'highly', 'need', 'security', 'patch', 'be', 'not', 'first', 'time', 'fact', 'be', 'time', 'pic_twitter', 'com', 'uvaxvf']",1
1100132544312500224,2019-02-25 20:36:52,@facebook please fix this shit. pic.twitter.com/BCpL6M0tK6,facebook,"['fix', 'shit', 'pic_twitter', 'com', 'bcpl', 'tk']",1
1100131923417022464,2019-02-25 20:34:24,"How do you contact Facebook support regarding a 2 step authentication error? I have completed the process to receive a code to my email, changed my password successfully and then when i log in again, @facebook requires a code to be sent to my number, old number saved @fbsecurity",facebook,"['do', 'contact', 'facebook', 'support', 'regard', 'step', 'authentication', 'error', 'have', 'complete', 'process', 'receive', 'code', 'email', 'change', 'password', 'successfully', 'log', 'require', 'code', 'send', 'number', 'old', 'number', 'save']",1
1100131860955439105,2019-02-25 20:34:09,"How do you contact Facebook support regarding a 2 step authentication error? I have completed the process to receive a code to my email, changed my password successfully and then when i log in again, @facebook requires a code to be sent to my number, old number saved @fbsecurity",facebook,"['do', 'contact', 'facebook', 'support', 'regard', 'step', 'authentication', 'error', 'have', 'complete', 'process', 'receive', 'code', 'email', 'change', 'password', 'successfully', 'log', 'require', 'code', 'send', 'number', 'old', 'number', 'save']",1
1100131785382469632,2019-02-25 20:33:51,"How do you contact Facebook support regarding a 2 step authentication error? I have completed the process to receive a code to my email, changed my password successfully and then when i log in again, @facebook requires a code to be sent to my number, old number saved @fbsecurity",facebook,"['do', 'contact', 'facebook', 'support', 'regard', 'step', 'authentication', 'error', 'have', 'complete', 'process', 'receive', 'code', 'email', 'change', 'password', 'successfully', 'log', 'require', 'code', 'send', 'number', 'old', 'number', 'save']",1
1100131646685233155,2019-02-25 20:33:18,"How do you contact Facebook support regarding a 2 step authentication error? I have completed the process to receive a code to my email, changed my password successfully and then when i log in again, @facebook requires a code to be sent to my number, old number saved @fbsecurity",facebook,"['do', 'contact', 'facebook', 'support', 'regard', 'step', 'authentication', 'error', 'have', 'complete', 'process', 'receive', 'code', 'email', 'change', 'password', 'successfully', 'log', 'require', 'code', 'send', 'number', 'old', 'number', 'save']",1
1100103734305144836,2019-02-25 18:42:23,@facebook hello I create a new page but unable to set username of page it shows an errot. After how many days this option will active. Help me to solve this issue,facebook,"['create', 'new', 'page', 'unable', 'set', 'username', 'page', 'show', 'errot', 'many', 'day', 'option', 'active', 'help', 'solve', 'issue']",1
1100089262215700480,2019-02-25 17:44:53,"@facebook moderator: “There was nothing they were doing for us, other than expecting us to be able to identify when we’re broken. Most of the people there that are deteriorating; they don’t even see it.”

This is haunting. It's not the job. It's Facebook.  …",facebook,"['moderator', 'nothing', 'do', 'expect', 'able', 'identify', 'broken', 'people', 'deteriorate', 'even', 'see', 'be', 'haunt', 'not', 'job', 'facebook']",1
1100021378030465025,2019-02-25 13:15:08,@facebook I’m having issues where some new posts aren’t loading in my newsfeed. This can be from friends or pages I follow. I noticed this happening not long after the latest app update on iPhone and iPad. I’ve reported the problem through the Facebook app,facebook,"['have', 'issue', 'new', 'post', 'load', 'newsfee', 'friend', 'page', 'follow', 'notice', 'happen', 'not', 'long', 'late', 'app', 'update', 'iphone', 'ipad', 'report', 'problem', 'facebook', 'app']",1
1100020941994758144,2019-02-25 13:13:24,"@facebook It’s been 10 days since my photo albums disappeared. Reported issue, deleted app and updated with no answer or remedy, any update on fixing this bug that’s affecting loads of fb users?",facebook,"['be', 'day', 'photo', 'album', 'disappear', 'report', 'issue', 'delete', 'app', 'update', 'answer', 'remedy', 'update', 'fix', 'bug', 'affect', 'load', 'fb', 'user']",1
1100006009882456065,2019-02-25 12:14:04,"@facebook  Could you please fix the bug that is blocking me to use my account? On Jan I posted a pic that was against your policy. A first for me. I got blocked for 1 day. Then, for three days. Now I'm on a 30 day ban. It's the same post you keep blocking me again and again.",facebook,"['could', 'please', 'fix', 'bug', 'be', 'block', 'use', 'account', 'jan', 'post', 'pic', 'policy', 'first', 'get', 'block', 'day', 'day', 'be', 'day', 'ban', 'post', 'keep', 'block']",1
1100000261119062017,2019-02-25 11:51:13,"@facebook still hasn't responded or fixed it. They protect the hackers. Damn shame, my dad deserved better. Step it up Facebook and fix it!!! @News12NJ …",facebook,"['still', 'have', 'not', 'respond', 'fix', 'protect', 'hacker', 'damn', 'shame', 'dad', 'deserve', 'well', 'step', 'facebook', 'fix']",1
1099926496028868608,2019-02-25 06:58:06,hello facebook is been month now that my account was disabled. no means of getting in torch with you guys. please kindly help look into this issue. thanks,facebook,"['facebook', 'be', 'be', 'month', 'account', 'disable', 'mean', 'get', 'torch', 'guy', 'please', 'kindly', 'help', 'look', 'issue', 'thank']",1
1099917996343156737,2019-02-25 06:24:20,@facebook even after confirming why it shows this error all the time? I even put the code also. pic.twitter.com/CNwHEqJ0U2,facebook,"['even', 'confirm', 'show', 'error', 'time', 'even', 'put', 'code', 'also', 'pic_twitter', 'com', 'cnwheqj']",1
1099895209742131200,2019-02-25 04:53:47,"@facebook whenever I open anything from the notification it display the wrong profile picture ...
It is showing @gaganasthana pic where it should show @ssdulawat pic..

@facebook Is that issue?? pic.twitter.com/88L879tgMD",facebook,"['whenever', 'open', 'anything', 'notification', 'display', 'wrong', 'profile_picture', 'be', 'show', 'pic', 'show', 'pic', 'be', 'issue', 'pic_twitter', 'com', 'tgmd']",1
1099873634540085249,2019-02-25 03:28:03,@facebook I've noticed that my friends can see any post  i have made in the group event though the group i've join is closed group. I don't want to leave group or set a list of a friend that cant see all of my update. how can facebook fix this?,facebook,"['have', 'notice', 'friend', 'see', 'post', 'have', 'make', 'group', 'event', 'group', 'have', 'join', 'be', 'closed', 'group', 'do', 'not', 'want', 'leave', 'group', 'set', 'list', 'friend', 'can', 'not', 'see', 'update', 'facebook', 'fix']",1
1099870867281072129,2019-02-25 03:17:04,@facebook can you tell me why Marketplace has such an issue with @Converse? Every time I list a pair it gets flagged for review. What of it?,facebook,"['tell', 'marketplace', 'issue', 'time', 'list', 'pair', 'get', 'flag', 'review']",1
1099869859708583938,2019-02-25 03:13:03,@facebook  Please fix Facebook so the pages load!,facebook,"['fix', 'facebook', 'page', 'load']",1
1099845964750307329,2019-02-25 01:38:06,@facebook i've been having trouble logging into my facebook account and i have reached out multiple time and have never heard back please help me,facebook,"['have', 'be', 'having_trouble', 'logging', 'facebook', 'account', 'have', 'reach', 'multiple', 'time', 'have', 'never', 'hear', 'back', 'help']",1
1099835818200391680,2019-02-25 00:57:47,"@facebook @MarkZuckerbe1rg well then. Greed looks good on no one. 

Mark Zuckerberg promised a “clear history” tool last May. Its absence shows how Facebook uses PR tactics to fix privacy issues.  …",facebook,"['well', 'greed', 'look', 'good', 'mark_zuckerberg', 'promise', 'clear', 'history', 'tool', 'last', 'may', 'absence', 'show', 'facebook', 'use', 'tactic', 'fix', 'privacy', 'issue']",1
1094009370189447168,2019-02-08 23:05:34,"@facebook so uh, my entire Facebook doesn’t work at all. My messenger isn’t letting send messenger because of a “copyright” issue on a page I own. I don’t care about not being able to post, but I would like it if I can message my friends/family and be able to call.",facebook,"['entire', 'facebook', 'work', 'messenger', 'let', 'send', 'messenger', 'copyright', 'issue', 'page', 'care', 'not', 'able', 'post', 'would', 'like', 'message', 'friend', 'family', 'able', 'call']",1
1093991953266561024,2019-02-08 21:56:21,@facebook you guys gotta have a direct line or something I can do to fix this! I need to speak with a manager or something... hey @OwnerFacebook help a sista out!,facebook,"['guy', 'get', 'have', 'direct', 'line', 'something', 'do', 'fix', 'need', 'speak', 'manager', 'something', 'help', 'sista']",1
1093977656461283328,2019-02-08 20:59:33,"@facebook You ignore my emails, messages and tweets. My account is still banned despite me sending valid ID and a picture. I am a small business and you are treating me like garbage. Can't believe it, horrible support...",facebook,"['ignore', 'email', 'message', 'tweet', 'account', 'be', 'still', 'ban', 'send', 'valid', 'would', 'picture', 'small_business', 'treat', 'garbage', 'can', 'not', 'believe', 'horrible', 'support']",1
1093971584132546560,2019-02-08 20:35:25,"@facebook I received an email from your support team regarding an issue I'm having with my Instagram account. I followed their instructions, and they said they would resolve it immediately. It's been two hours, and I can't get them to respond to my emails. Please help.",facebook,"['receive', 'email', 'support', 'team', 'regard', 'issue', 'be', 'have', 'instagram', 'account', 'follow', 'instruction', 'say', 'would', 'resolve', 'immediately', 'be', 'hour', 'can', 'not', 'get', 'respond', 'email', 'help']",1
1093965267338702849,2019-02-08 20:10:19,Just sort the bloody timeline issue out!!,facebook,"['sort', 'bloody', 'timeline', 'issue']",1
1093947583242874882,2019-02-08 19:00:03,"@facebook Can you please help? I am not receiving the code on my phone - despite resending or resetting password. I tried submitting the form early this week, but did not receive a receipt. So, I do not know if you are aware of the issue. Thank you!",facebook,"['help', 'not', 'receive', 'code', 'phone', 'resende', 'resetting', 'password', 'try', 'submitting', 'form', 'early', 'week', 'do', 'not', 'receive', 'receipt', 'do', 'not', 'know', 'aware', 'issue', 'thank']",1
1093941619131334656,2019-02-08 18:36:21,"@facebook Hello Facebook, please check my bug report. It's incredible but true. 
# 2288755704491693",facebook,"['facebook', 'check', 'bug', 'report', 'incredible', 'true']",1
