tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
1104889397571395584,2019-03-10 23:38:54,i amtrying to update my info pic for my snapchat and skype and stuff and i just keep losing everything i have typed i have done this like time now i feel like i can not do anything right lately i amso frustrated anyway here is me and cyndaquil,snapchat,"['be', 'try', 'update', 'info', 'pic', 'skype', 'stuff', 'keep', 'lose', 'everything', 'have', 'type', 'have', 'do', 'time', 'feel', 'can', 'not', 'do', 'anything', 'right', 'lately', 'be', 'frustrate', 'anyway', 'here', 'cyndaquil', 'pic_twitter', 'com', 'boo', 'irv']",1,"[0.029730410682791628, 0.02267573696145124, 0.03149407911312673, 0.02267573696145124, 0.02267573696145124, 0.02267573696145124, 0.02267573696145124, 0.04031242126480221, 0.02267573696145124, 0.02267573696145124, 0.052658100277147894, 0.035021415973796904, 0.024439405391786337, 0.02620307382212143, 0.02267573696145124, 0.038548752834467105, 0.02443940539178634, 0.03854875283446711, 0.02267573696145124, 0.03854875283446711, 0.02267573696145124, 0.02267573696145124, 0.0456034265558075, 0.03502141597379692, 0.02267573696145124, 0.03854875283446711, 0.024439405391786337, 0.02267573696145124, 0.02267573696145124, 0.024439405391786337, 0.02267573696145124, 0.02267573696145124, 0.02267573696145124, 0.043839758125472396, 0.02267573696145124]"
1104884038635085824,2019-03-10 23:17:37,trying to make plan when people are observing lent is such a struggle one friend gave up snapchat another texting someone only check their phone at pm on saturdayslet is just give up being mean to each other and then phone would not be such a big problem,snapchat,"['try', 'make', 'plan', 'people', 'observe', 'lend', 'be', 'struggle', 'friend', 'give', 'texting', 'someone', 'check', 'phone', 'pm', 'saturday', 'let', 'give', 'mean', 'phone', 'would', 'not', 'big', 'problem']",1,"[0.021321961620469076, 0.04453920871831319, 0.021321961620469076, 0.021321961620469076, 0.026297085998578527, 0.03624733475479744, 0.04453920871831319, 0.02298033641317223, 0.021321961620469076, 0.021321961620469076, 0.021321961620469076, 0.021321961620469076, 0.022980336413172226, 0.021321961620469076, 0.021321961620469076, 0.06278133143804786, 0.0478559583037195, 0.021321961620469076, 0.022980336413172226, 0.02629708599857853, 0.021321961620469076, 0.02463871120587538, 0.021321961620469076, 0.03127221037668799, 0.034588959962094275, 0.02298033641317223, 0.03293058516939113, 0.02961383558398483, 0.02298033641317223, 0.0511727078891258, 0.03458895996209428, 0.027955460791281684, 0.03127221037668799, 0.021321961620469076, 0.021321961620469076]"
1104876444231061505,2019-03-10 22:47:26,i have the heavy snow song by stuck in my head and its the worst thing ever because its not even out yet so i amresigned to listen to the same second snapchat memory over and over to get my fix until it finally release,snapchat,"['have', 'heavy', 'snow', 'song', 'stick', 'head', 'bad', 'thing', 'ever', 'not', 'even', 'yet', 'resign', 'listen', 'second', 'memory', 'get', 'fix', 'finally', 'release']",1,"[0.022675736961451243, 0.022675736961451243, 0.049130763416477714, 0.022675736961451243, 0.06324011085915848, 0.022675736961451243, 0.04560342655580751, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.0438397581254724, 0.022675736961451243, 0.02973041068279163, 0.026203073822121437, 0.026203073822121437, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.03678508440413202, 0.022675736961451243, 0.024439405391786337, 0.022675736961451243, 0.03854875283446712, 0.022675736961451243, 0.022675736961451243, 0.04560342655580751, 0.024439405391786337, 0.024439405391786337, 0.022675736961451243, 0.031494079113126724, 0.022675736961451243, 0.02443940539178634, 0.035021415973796925, 0.022675736961451243]"
1104872940309368833,2019-03-10 22:33:31,hi sc it seems like my dog filter is gone what can i do to fix this its one of the only filter i use,snapchat,"['seem', 'dog', 'filter', 'be', 'go', 'do', 'fix', 'one', 'filter', 'use']",1,"[0.02645502645502644, 0.028512639623750714, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03262786596119927, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.08818342151675482, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.030570252792474998, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
1104870840347299840,2019-03-10 22:25:10,anyone having issue with snapchat and their video sending process i have been trying to send video all week and it just pretend to send them to no avail disgusted feeling frustrated,snapchat,"['anyone', 'have', 'issue', 'video', 'send', 'process', 'have', 'be', 'try', 'send', 'video', 'week', 'pretend', 'send', 'avail', 'ugh', 'feeling', 'frustrated']",1,"[0.022675736961451247, 0.024439405391786347, 0.022675736961451247, 0.033257747543461835, 0.022675736961451247, 0.038548752834467126, 0.022675736961451247, 0.03678508440413203, 0.05442176870748301, 0.022675736961451247, 0.022675736961451247, 0.02796674225245654, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247, 0.04031242126480222, 0.022675736961451247, 0.022675736961451247, 0.0597127739984883, 0.024439405391786344, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247, 0.052658100277147915, 0.024439405391786347, 0.03149407911312674, 0.024439405391786344, 0.022675736961451247, 0.04031242126480222, 0.022675736961451247, 0.03325774754346183, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247, 0.022675736961451247]"
1104867664432910336,2019-03-10 22:12:33,hi what is the hell with the front cam of my new galaxy s on you are application that is zoomed af maybe an update soon to fix it,snapchat,"['s', 'front', 'cam', 'new', 'galaxy', 'app', 's', 'zoomed', 'maybe', 'update', 'soon', 'fix']",1,"[0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.030910609857978284, 0.025062656641604016, 0.030910609857978288, 0.025062656641604016, 0.030910609857978288, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.02896129211918686, 0.03480924533556114, 0.07769423558897245, 0.025062656641604016, 0.025062656641604016, 0.03285992759676971, 0.025062656641604016, 0.028961292119186865, 0.025062656641604016, 0.03285992759676971, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016]"
1104864951905116160,2019-03-10 22:01:46,can you guy please add an option to hide all of the horrible gossipy news story on your application the title of some of these story are going to give me cancer,snapchat,"['guy', 'add', 'option', 'hide', 'horrible', 'gossipy', 'news', 'story', 'app', 'title', 'story', 'go', 'give', 'cancer']",1,"[0.022675736961451243, 0.02443940539178634, 0.03149407911312673, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.04031242126480221, 0.0526581002771479, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.022675736961451243, 0.022675736961451243, 0.024439405391786337, 0.022675736961451243, 0.04031242126480221, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.03854875283446712, 0.031494079113126724, 0.022675736961451243, 0.02443940539178634, 0.022675736961451243, 0.02443940539178634, 0.022675736961451243, 0.03854875283446712, 0.022675736961451243, 0.036785084404132015, 0.035021415973796925, 0.022675736961451243, 0.022675736961451243, 0.03854875283446712, 0.029730410682791635, 0.054421768707483]"
1104857396420243457,2019-03-10 21:31:45,hey if you are having trouble adding friend make sure you are on a strong network and entering their username correctly please note snapchat account are limited to having friend at a time however there is no limit to how many people can add you hope this help,snapchat,"['having_trouble', 'adding_friend', 'make_sure', 'strong_network', 'enter', 'username_correctly', 'please_note', 'account', 'limited', 'have', 'friend', 'be', 'limit', 'many', 'people', 'add', 'hope', 'help']",1,"[0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.23856905946458207, 0.021321961620469104, 0.022980336413172257, 0.021321961620469104, 0.03624733475479748, 0.026297085998578558, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.03624733475479748, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104, 0.021321961620469104]"
1104850082732670976,2019-03-10 21:02:41,i can not log in to snapchat on android for the past two day it always say there is an error connecting to the server i am on the lastest version if snapchat,snapchat,"['can', 'not', 'log', 'android', 'two_day', 'always', 'say', 'there', 's', 'error', 'connect', 'server', 'be', 'last', 'version', 'snapchat']",1,"[0.057142857142857155, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.04047619047619048, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.025661375661375666, 0.02380952380952381, 0.03492063492063493, 0.02380952380952381, 0.04047619047619048, 0.03862433862433863, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.025661375661375666, 0.02380952380952381, 0.02380952380952381, 0.025661375661375666, 0.04047619047619048, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.04047619047619048, 0.02380952380952381, 0.02380952380952381, 0.057142857142857155, 0.02380952380952381, 0.02380952380952381]"
1104847290223734786,2019-03-10 20:51:35,my bitmoji story read me for filfth on snap today had to delete my snapchat after that one,snapchat,"['bitmoji', 'story', 'read', 'filfth', 'snap', 'today', 'delete', 'snapchat', 'one']",1,"[0.024630541871921173, 0.024630541871921173, 0.03420908593322386, 0.024630541871921173, 0.02654625068418171, 0.03995621237000547, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.024630541871921173, 0.03612479474548439, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.02654625068418171, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.03995621237000547, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.0571975916803503, 0.04761904761904761, 0.041871921182266]"
1104839740677865475,2019-03-10 20:21:35,yes to that its so satisfying feel like i amriding myself of bad omen might even take it a step further and make new account once i have saved all the pic of ruby from snapchat etc fresh kiss,snapchat,"['satisfy', 'feel', 'rid', 'bad', 'oman', 'may', 'even', 'take', 'step', 'make', 'new', 'account', 'have', 'save', 'pic', 'ruby', 'freshhh']",1,"[0.023041474654377885, 0.023041474654377885, 0.026625704045058894, 0.02483358934971839, 0.0320020481310804, 0.023041474654377885, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.032002048131080395, 0.023041474654377885, 0.024833589349718386, 0.03737839221710191, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.030209933435739893, 0.04096262160778291, 0.07859703020993347, 0.023041474654377885, 0.039170506912442414, 0.023041474654377885, 0.04633896569380442, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.03737839221710191]"
