tweet-id,timestamp,text,app_name,comment,bug_report
1092459036581261315,2019-02-04 16:25:05,"@amazon you make the coolest gadgets & services i love to use, but it's a shame your Desktop Companion App for Amazon Music is a 32 bit Executable on  64bit Windows 10 in 2019, Fix it, make a 64 bit #dontgiveup",amazon,"['make', 'cool', 'gadget', 'service', 'love', 'use', 'shame', 'desktop', 'companion', 'app', 'amazon', 'music', 'be', 'bit', 'executable', 'bit', 'window', 'fix', 'make', 'bit', 'dontgiveup']",1
1099782707159085056,2019-02-24 21:26:45,@Amazon - ALL the top rated iPhone headphones in your app have tons of faked 5-star reviews (they’re for unrelated products). The only actual reviews are TERRIBLE! Please fix this problem in your marketplace. Example: pic.twitter.com/aOaIvEqVZP,amazon,"['top', 'rat', 'iphone', 'headphone', 'app', 'have', 'ton', 'fake', 'star', 'review', 'unrelated', 'product', 'actual', 'review', 'terrible', 'fix', 'problem', 'marketplace', 'example', 'pic_twitter', 'com', 'aoaiveqvzp']",1
1099782632739692546,2019-02-24 21:26:27,"@amazon I'm having a problem. Ordered something from the Amazon app (Canada) and apparently there is an error where I need to go onto the website to fix it. When I log in through the website on my laptop, the order is missing!",amazon,"['be', 'have', 'problem', 'order', 'something', 'amazon', 'app', 'canada', 'apparently', 'be', 'error', 'need', 'go', 'website', 'fix', 'log', 'website', 'laptop', 'order', 'be', 'miss']",1
1100722261949059075,2019-02-27 11:40:12,@amazon FYI after new iOS update. The app is glitchy. I was reading reviews and it flashed and came up with this. pic.twitter.com/aVQH43f6GD,amazon,"['fyi', 'new', 'io', 'update', 'app', 'be', 'glitchy', 'read', 'review', 'flash', 'come', 'pic_twitter', 'com', 'avqh', 'gd']",1
1093067603856314368,2019-02-06 08:43:19,"@amazon @Speak2Alexa This is what happens when selecting device settings in the Alexa App!
Is this how you expect it to react?
How quickly are you going to fix this fault? pic.twitter.com/FmWzb1n4a8",amazon,"['be', 'happen', 'select', 'device', 'setting', 'alexa', 'app', 'be', 'expect', 'react', 'quickly', 'go', 'fix', 'fault', 'pic_twitter', 'com', 'fmwzb']",1
1095867940736360448,2019-02-14 02:10:51,"@amazon I ordered Samsung M20, from the 1st day itself  I am facing problems. I called the customer care many times but they are not ready to return the phone. custmer care told me to download an app so they can see the problem. that application name is Blanco",amazon,"['order', 'samsung', 'day', 'face', 'problem', 'call', 'customer', 'care', 'many_time', 'not', 'ready', 'return', 'phone', 'custmer', 'care', 'tell', 'download', 'app', 'see', 'problem', 'application', 'name', 'be', 'blanco']",1
1098436954864214018,2019-02-21 04:19:12,@amazon is there trouble with #AmazonPrimeVideo because my @Roku tv won’t open up the app?  #help,amazon,"['be', 'trouble', 'tv', 'open', 'app', 'help']",1
1093920807267549185,2019-02-08 17:13:39,@amazon Best. Broken app screen. Ever. pic.twitter.com/nbDYANLHkO,amazon,"['good', 'broken', 'app', 'screen', 'ever', 'pic_twitter', 'com', 'nbdyanlhko']",1
1093836767575166976,2019-02-08 11:39:42,"@amazon potential #bug in your Alexa App. When I create reminders from India for my #amazonshow in the US, the app pulls time from my phone instead of the  #amazonshow and doesn’t let me create same day events.",amazon,"['potential', 'bug', 'alexa', 'app', 'create', 'reminder', 'india', 'amazonshow', 'app', 'pull', 'time', 'phone', 'instead', 'amazonshow', 'let', 'create', 'day', 'event']",1
1097145320788484096,2019-02-17 14:46:43,@amazon there is glitch in your app. my order is display delivered ar 12th but till no i dont received and even your customer support team also not able to find where is my item.,amazon,"['be', 'glitch', 'app', 'order', 'be', 'display', 'deliver', 'th', 'do', 'not', 'receive', 'even', 'customer_support', 'team', 'also', 'not', 'able', 'find', 'be', 'item']",1
1101566748556435456,2019-03-01 19:35:53,"@amazon, I received this today via @usps.  I went on the app to request a replacement & it says I can’t return it???  That has never happened! Are you saying that if someone sends me something that is broken, it’s just oh well for me?!  pic.twitter.com/ATXGmQ8QMQ",amazon,"['receive', 'today', 'go', 'app', 'request', 'replacement', 'say', 'return', 'never', 'happen', 'say', 'someone', 'send', 'something', 'be', 'break', 'pic_twitter', 'com', 'atxgmq', 'qmq']",1
1102280488188870656,2019-03-03 18:52:02,"@amazon Bug fixes ""an"" performance improvements. iPhone App Store pic.twitter.com/8fhVOmk7Jq",amazon,"['bug', 'fix', 'performance', 'improvement', 'iphone', 'app', 'store', 'pic_twitter', 'com', 'fhvomk', 'jq']",1
